id,title,condition,price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,permalink,thumbnail,category_id,domain_id,Marca,Color,Condición del ítem,Modelo,Formato de venta,Unidades por pack,Unidades por envase,Color principal,Código universal de producto,Largo del paquete,Peso del paquete,Peso neto,Conservación del producto,Línea
MLA835421309,Guantes Nitrilo X100 Unidades/50 Pares. Negros: S - M -l- Xl,new,13535.0,ARS,1,,buy_it_now,gold_special,2040-01-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-835421309-guantes-nitrilo-x100-unidades50-pares-negros-s-m-l-xl-_JM,http://http2.mlstatic.com/D_677302-MLA52771407096_122022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Nitrilo Negro,Caja cerrada x 100 unidades,100,,,,,,,,
MLA1410415414,Guantes Nitrilo X100 Unidades/50 Pares. Azules: S - M -l- Xl,new,13535.0,ARS,1,,buy_it_now,gold_special,2043-04-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1410415414-guantes-nitrilo-x100-unidades50-pares-azules-s-m-l-xl-_JM,http://http2.mlstatic.com/D_794624-MLA54989295350_052023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Nitrilo Azul,Pack,100,100,,,,,,,
MLA1119300805,Guantes De Nitrilo Descartables Negro Caja X 100 U,new,9641.06,ARS,50,,buy_it_now,gold_special,2042-01-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1119300805-guantes-de-nitrilo-descartables-negro-caja-x-100-u-_JM,http://http2.mlstatic.com/D_755244-MLA48822390972_012022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP/Powercrest/Top/Glove,,Nuevo,Nitrilo Negro,Pack,100,100,,,,,,,
MLA1153547148,8 Cajas Guantes Nitrilo Negro Reforzado Con Anmat X 100 ,new,79900.0,ARS,500,,buy_it_now,gold_special,2042-08-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1153547148-8-cajas-guantes-nitrilo-negro-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_667480-MLA51151887174_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Descarpack,,Nuevo,Nitrilo,Unidad,1,,,,,,,,
MLA1159594468,Kit 20 Cajas Guante 100% Nitrilo Negro X 100 U. C/u Talles,new,251800.0,ARS,500,,buy_it_now,gold_special,2042-08-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1159594468-kit-20-cajas-guante-100-nitrilo-negro-x-100-u-cu-talles-_JM,http://http2.mlstatic.com/D_971646-MLA51320126765_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex - NP - Dexal - Kiara - Super Care - AS -- Powercrest -  Aurinco - Alumax,,Nuevo,Nitrilo,Caja,100,,,,,,,,
MLA1829692460,Guantes Nitrilo Azul Cajon Bulto Cerrado Marca Suplimed,new,59990.0,ARS,5000,,buy_it_now,gold_special,2044-06-26T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1829692460-guantes-nitrilo-azul-cajon-bulto-cerrado-marca-suplimed-_JM,http://http2.mlstatic.com/D_642025-MLA77167016132_072024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,suplimed,,Nuevo,SUPLIMED Nitrilo AZUL MARINO,Pack,10,100,,,,,,,
MLA1810046554,Guantes Nitrilo Negro Cajon Bulto Primera Calidad X1000 Un.,new,78750.0,ARS,1,,buy_it_now,gold_special,2044-06-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1810046554-guantes-nitrilo-negro-cajon-bulto-primera-calidad-x1000-un-_JM,http://http2.mlstatic.com/D_662748-MLA76802535262_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex - Dexal - Np,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
MLA1775451012,Caja Guantes Nitrilo Negro Reforzado Gastronomia X200 Uni,new,22580.0,ARS,500,,buy_it_now,gold_pro,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1775451012-caja-guantes-nitrilo-negro-reforzado-gastronomia-x200-uni-_JM,http://http2.mlstatic.com/D_900014-MLA76221528260_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,2,200,,,,,,,
MLA1426335227,Guantes Nitrilo  Negro Reforzado Con Anmat X 100,new,9499.0,ARS,1,,buy_it_now,gold_special,2044-05-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1426335227-guantes-nitrilo-negro-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_625846-MLA76154113698_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Elit,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1644219468,Kit 20 Cajas De Guante 100% Nitrilo Negro X 2000 Pares.,new,163789.5,ARS,1,,buy_it_now,gold_special,2044-01-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1644219468-kit-20-cajas-de-guante-100-nitrilo-negro-x-2000-pares-_JM,http://http2.mlstatic.com/D_851610-MLA74221327075_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo,Pack,20,100,,,,,,,
MLA1376603115,Guantes De Nitrilo Color Azul Caña Larga X100 Mediglove,new,26898.0,ARS,1,,buy_it_now,gold_special,2043-07-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1376603115-guantes-de-nitrilo-color-azul-cana-larga-x100-mediglove-_JM,http://http2.mlstatic.com/D_880216-MLA75905001693_042024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Reforzado,Pack,100,,,,,,,,
MLA1698190854,Guantes De Nitrilo Descartables Negro X1000 S-m-l-xl,new,105000.0,ARS,1,,buy_it_now,gold_special,2044-03-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1698190854-guantes-de-nitrilo-descartables-negro-x1000-s-m-l-xl-_JM,http://http2.mlstatic.com/D_610135-MLA75033486535_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Guantes de Nitrilo,Pack,10,100,,,,,,,
MLA1426896125,Caja Guantes Nitrilo Negro Reforzado Gastronomia X500 Uni,new,56000.0,ARS,500,,buy_it_now,gold_pro,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1426896125-caja-guantes-nitrilo-negro-reforzado-gastronomia-x500-uni-_JM,http://http2.mlstatic.com/D_979250-MLA76410666563_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,5,500,,,,,,,
MLA1426820077,Caja Guantes Nitrilo Negro Reforzado Gastronomia X500 Uni,new,46800.0,ARS,500,,buy_it_now,gold_special,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1426820077-caja-guantes-nitrilo-negro-reforzado-gastronomia-x500-uni-_JM,http://http2.mlstatic.com/D_979250-MLA76410666563_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,5,500,,,,,,,
MLA1403203325,Caja X100 De Guantes De Nitrilo Negro Powercrest Talle M,new,15069.0,ARS,1,,buy_it_now,gold_special,2044-01-13T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1403203325-caja-x100-de-guantes-de-nitrilo-negro-powercrest-talle-m-_JM,http://http2.mlstatic.com/D_722017-MLA74083976535_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Nitrilo,,Nuevo,Guantes de Examinación,Pack,1,100,,7791274198977,,,,,
MLA1186030217,Guantes De Nitrilo Dexal Azul Caja X 100 U Talle S,new,13935.0,ARS,1,,buy_it_now,gold_special,2042-10-01T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1186030217-guantes-de-nitrilo-dexal-azul-caja-x-100-u-talle-s-_JM,http://http2.mlstatic.com/D_848005-MLA51836505138_102022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,caja x 100 u,100,,,7792366345927,,,,,
MLA1403177809,Caja X100 De Guantes De Nitrilo Negro Powercrest Talle L,new,15069.0,ARS,1,,buy_it_now,gold_special,2044-01-13T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1403177809-caja-x100-de-guantes-de-nitrilo-negro-powercrest-talle-l-_JM,http://http2.mlstatic.com/D_866220-MLA74083992573_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Nitrilo,,Nuevo,Guantes de Examinación,Pack,1,100,,7791274198977,,,,,
MLA853451934,Guantes De Nitrilo Negros Caja X 100u - Banfield,new,8984.0,ARS,1,,buy_it_now,gold_special,2040-04-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-853451934-guantes-de-nitrilo-negros-caja-x-100u-banfield-_JM,http://http2.mlstatic.com/D_803194-MLA77343719267_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,g1200,Unidad,1,100,,,,,,,
MLA1383731237,Guantes Descartables Np Talle M De Nitrilo Pack De 10x100 U,new,88200.0,ARS,50,,buy_it_now,gold_special,2043-08-12T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1383731237-guantes-descartables-np-talle-m-de-nitrilo-pack-de-10x100-u-_JM,http://http2.mlstatic.com/D_612139-MLA48774280366_012022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,,Pack,10,100,,,,,,,
MLA1724323302,Guantes De Nitrilo Negro ,new,9900.0,ARS,1,,buy_it_now,gold_special,2044-03-25T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1724323302-guantes-de-nitrilo-negro-_JM,http://http2.mlstatic.com/D_630111-MLA75486515611_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA934517764,Guante Nitrilo Negro Descartable Examinacion Pwc X 100 Manos,new,8596.55,ARS,50,,buy_it_now,gold_pro,2044-03-07T19:44:45.000Z,https://articulo.mercadolibre.com.ar/MLA-934517764-guante-nitrilo-negro-descartable-examinacion-pwc-x-100-manos-_JM,http://http2.mlstatic.com/D_887671-MLA44070516533_112020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo,Pack,100,100,,,,,,,
MLA650330835,Guantes De Nitrilo Negros X 20 Unidades,new,7487.0,ARS,1,,buy_it_now,gold_special,2037-01-11T13:22:14.000Z,https://articulo.mercadolibre.com.ar/MLA-650330835-guantes-de-nitrilo-negros-x-20-unidades-_JM,http://http2.mlstatic.com/D_692219-MLA31113895104_062019-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Geo2000,,Nuevo,Negro,Pack,,20,,,,,,,
MLA847735202,Guantes De Nitrilo Celeste X 20 Unidades,new,8459.0,ARS,1,,buy_it_now,gold_special,2040-04-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-847735202-guantes-de-nitrilo-celeste-x-20-unidades-_JM,http://http2.mlstatic.com/D_812378-MLA41452080166_042020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Geo2000,,Nuevo,Celeste,Pack,20,20,,,,,,,
MLA926945135,Guantes De Nitrilo Negro 10x100 Un Cajon,new,90106.0,ARS,1,,buy_it_now,gold_special,2041-06-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-926945135-guantes-de-nitrilo-negro-10x100-un-cajon-_JM,http://http2.mlstatic.com/D_924341-MLA46506912288_062021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo sin polvo,Pack,10,100,,,,,,,
MLA1434791913,Guantes Nitrilo Azul Cajon Bulto Cerrado Marca Suplimed Talle S (chico) 10 Cajas X 100 (total 1000 Guantes),new,59990.0,ARS,500,,buy_it_now,gold_special,2044-06-21T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-azul-cajon-bulto-cerrado-marca-suplimed-talle-s-chico-10-cajas-x-100-total-1000-guantes/p/MLA37897918,http://http2.mlstatic.com/D_966636-MLU77058577288_062024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,suplimed,Azul,Nuevo,Nitrilo,Pack,10,100,Azul,,,,,,
MLA918310178,Guantes De Nitrilo 40 Unidades (20 Pares) Talle S/m/l,new,15500.0,ARS,1,,buy_it_now,gold_special,2041-04-23T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-918310178-guantes-de-nitrilo-40-unidades-20-pares-talle-sml-_JM,http://http2.mlstatic.com/D_618676-MLA70937468637_082023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,VIRDEF,,Nuevo,Nitrilo,Pack,2,20,,,,,,,
MLA1394852731,Guantes De Nitrilo Negro Sin Polvo 3 Cajones 10x100 Anmat,new,273545.0,ARS,1,,buy_it_now,gold_special,2043-11-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1394852731-guantes-de-nitrilo-negro-sin-polvo-3-cajones-10x100-anmat-_JM,http://http2.mlstatic.com/D_848227-MLA72666001686_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Great Glove/Top Glove,,Nuevo,Nitrilo Negro,Pack,30,100,,,,,,,
MLA1142277826,4 Cajas X 100 Guantes Nitrilo Negro M Reforzado Anmat (400),new,43856.0,ARS,1,,buy_it_now,gold_special,2042-06-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1142277826-4-cajas-x-100-guantes-nitrilo-negro-m-reforzado-anmat-400-_JM,http://http2.mlstatic.com/D_640332-MLA50290673175_062022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,Pack,4,,,,,,,,
MLA1789384378,Guantes Nitrilo Mediglove Talle S,new,7500.0,ARS,1,,buy_it_now,gold_special,2044-05-23T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1789384378-guantes-nitrilo-mediglove-talle-s-_JM,http://http2.mlstatic.com/D_926094-MLA76691040029_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo sin polvo,Unidad,1,100,,,,,,,
MLA1142350690,5 Cajas Guantes Nitrilo Negro M Reforzado Con Anmat X 100,new,53856.0,ARS,1,,buy_it_now,gold_special,2042-06-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1142350690-5-cajas-guantes-nitrilo-negro-m-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_607558-MLA50957055037_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL - AS - TOP GLOVE-NP-PRINTEX,,Nuevo,Nitrilo,Pack,5,,,7798130180466,,,,,
MLA1142356972,5 Cajas Guantes Nitrilo Negro L Reforzado Con Anmat X 100,new,53856.0,ARS,1,,buy_it_now,gold_special,2042-06-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1142356972-5-cajas-guantes-nitrilo-negro-l-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_758699-MLA50957014305_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL - AS - TOP GLOVE-NP-PRINTEX,,Nuevo,Nitrilo,Pack,5,,,7798130180466,,,,,
MLA1142258619,4 Cajas X 100 Guantes Nitrilo Negro L Reforzado Anmat (400),new,42127.0,ARS,1,,buy_it_now,gold_special,2042-06-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1142258619-4-cajas-x-100-guantes-nitrilo-negro-l-reforzado-anmat-400-_JM,http://http2.mlstatic.com/D_957481-MLA50290394476_062022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,Pack,4,,,,,,,,
MLA1142371625,20 Cajas X 100 Guantes Nitrilo Negro M Sin Polvo Calidad Top,new,183272.0,ARS,1,,buy_it_now,gold_special,2042-06-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1142371625-20-cajas-x-100-guantes-nitrilo-negro-m-sin-polvo-calidad-top-_JM,http://http2.mlstatic.com/D_769113-MLA50292996539_062022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo sin polvo,Pack,20,,,7798130180466,,,,,
MLA1158625534,Guantes Descartables Printex Negro Nitrilo Talle S 100unidad,new,17320.87,ARS,1,,buy_it_now,gold_special,2042-08-21T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1158625534-guantes-descartables-printex-negro-nitrilo-talle-s-100unidad-_JM,http://http2.mlstatic.com/D_975135-MLA70277040482_072023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Negro,Pack,100,,,07792366256667,,,,,
MLA872178021,Guante Nitrilo X 100 Unidades ,new,11599.0,ARS,150,,buy_it_now,gold_special,2040-08-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-872178021-guante-nitrilo-x-100-unidades-_JM,http://http2.mlstatic.com/D_661336-MLA69968177715_062023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Medline,,Nuevo,Nitrilo,Caja,100,,,,,,,,
MLA1399150537,Guantes Descartables Antideslizante Nitrilo Pack De 10 X 100,new,89999.0,ARS,1,,buy_it_now,gold_special,2043-12-12T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1399150537-guantes-descartables-antideslizante-nitrilo-pack-de-10-x-100-_JM,http://http2.mlstatic.com/D_841213-MLA73482256221_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo,Pack,10,100,,,,,,,
MLA784308225,Guantes Nitrilo Negro Mediglove Barbería X100u ,new,9768.0,ARS,50000,,buy_it_now,gold_special,2043-08-09T19:56:28.000Z,https://articulo.mercadolibre.com.ar/MLA-784308225-guantes-nitrilo-negro-mediglove-barberia-x100u-_JM,http://http2.mlstatic.com/D_791575-MLA48318050487_112021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Negro,Caja,,100,,,,,,,
MLA1104110235,Guantes De Nitrilo Rosa Sin Polvo X100u Mediglove,new,8069.03,ARS,5000,,buy_it_now,gold_special,2041-09-15T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1104110235-guantes-de-nitrilo-rosa-sin-polvo-x100u-mediglove-_JM,http://http2.mlstatic.com/D_832581-MLA54735825157_032023-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo,Caja,100,100,,,,,,,
MLA1126580334,Guantes Nitrilo Negro Mediglove Tattoo Comida Barbería X500u,new,47500.0,ARS,5000,,buy_it_now,gold_special,2042-03-03T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1126580334-guantes-nitrilo-negro-mediglove-tattoo-comida-barberia-x500u-_JM,http://http2.mlstatic.com/D_844174-MLA49306261046_032022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Negro,Caja,500,,,,,,,,
MLA1758742742,Guantes De Nitrilo Azul Oscuro X100u Tulyps - Varios Talles,new,9990.0,ARS,1,,buy_it_now,gold_special,2044-04-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1758742742-guantes-de-nitrilo-azul-oscuro-x100u-tulyps-varios-talles-_JM,http://http2.mlstatic.com/D_664065-MLA75957554898_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Tulyps,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1111128247,Guantes De Nitrilo Negro X 100 Unidades Mediglove,new,9768.0,ARS,50000,,buy_it_now,gold_special,2041-10-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1111128247-guantes-de-nitrilo-negro-x-100-unidades-mediglove-_JM,http://http2.mlstatic.com/D_878488-MLA48121985891_112021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo,Caja,100,100,,,,,,,
MLA1758782522,1000 Guantes De Nitrilo Azul Oscuro Tulyps - Varios Talles,new,81700.0,ARS,1,,buy_it_now,gold_special,2044-04-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1758782522-1000-guantes-de-nitrilo-azul-oscuro-tulyps-varios-talles-_JM,http://http2.mlstatic.com/D_694570-MLA76134859299_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Tulyps,,Nuevo,Nitrilo x 1000 unidades,Pack,10,100,,,,,,,
MLA1104130898,Guantes Nitrilo Negro. Reforzado X 100u Mediglove,new,9768.0,ARS,50000,,buy_it_now,gold_special,2041-09-15T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1104130898-guantes-nitrilo-negro-reforzado-x-100u-mediglove-_JM,http://http2.mlstatic.com/D_713773-MLA47572813415_092021-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Reforzado,Unidad,1,,,,,,,,
MLA853874658,Guantes De Nitrilo Lavanda. Sin Polvo - (1x100un) Mediglove,new,8069.03,ARS,500,,buy_it_now,gold_special,2040-05-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-853874658-guantes-de-nitrilo-lavanda-sin-polvo-1x100un-mediglove-_JM,http://http2.mlstatic.com/D_907460-MLA75108006853_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Sin polvo,Unidad,1,,,,,,,,
MLA1357138573,Caja Guantes Nitrilo Negro Descartables Antideslizantes,new,23826.95,ARS,1,,buy_it_now,gold_special,2043-02-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1357138573-caja-guantes-nitrilo-negro-descartables-antideslizantes-_JM,http://http2.mlstatic.com/D_982046-MLA54009773352_022023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,CT Importados,,Nuevo,Mediglove,Pack,100,100,,,,,,,
MLA1570422296,Guantes Descartables Nitrilo Rosa  Euromix X 100un,new,11038.85,ARS,1,,buy_it_now,gold_special,2043-11-15T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1570422296-guantes-descartables-nitrilo-rosa-euromix-x-100un-_JM,http://http2.mlstatic.com/D_626952-MLA72901728302_112023-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Libre de Látex - Sin Polvo,Pack,,100,,,,,,,
MLA1495219996,Guante De Nitrilo Descartable Negro X 100 Talle Xl Dexal,new,16061.24,ARS,1,,buy_it_now,gold_special,2043-08-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1495219996-guante-de-nitrilo-descartable-negro-x-100-talle-xl-dexal-_JM,http://http2.mlstatic.com/D_908099-MLA71453906422_092023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Guantes de Nitrilo Negros,Pack,100,,,,,,,,
MLA1756485400,Guantes De Nitrilo Azul Sin Polvo X400 Unidades Talle M Color Celeste Unidades Por Envase 100,new,39025.0,ARS,50,,buy_it_now,gold_special,2044-04-25T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-azul-sin-polvo-x400-unidades-talle-m-color-celeste-unidades-por-envase-100/p/MLA36297960,http://http2.mlstatic.com/D_668760-MLU75916483686_042024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Nitrile Gloves,Celeste,Nuevo,Texturado Sin Polvo Latex Free,Unidad,1,100,,,,,,,
MLA751820154,Guantes Nitrilo Azul Mediglove Caja X100unidades Odontología,new,8069.03,ARS,1,,buy_it_now,gold_special,2038-09-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-751820154-guantes-nitrilo-azul-mediglove-caja-x100unidades-odontologia-_JM,http://http2.mlstatic.com/D_628923-MLA74993047082_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo Azul,Pack,100,,,,,,,,
MLA1392077769,Guantes De Nitrilo Euromix S/polvo Talle L Y M 100 Unidades,new,11922.0,ARS,1,,buy_it_now,gold_special,2043-10-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1392077769-guantes-de-nitrilo-euromix-spolvo-talle-l-y-m-100-unidades-_JM,http://http2.mlstatic.com/D_858236-MLA72145420740_102023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA818602485,Guantes Nitrilo Azul Caja X 100u. Small - Medium - Large,new,13120.0,ARS,1,,buy_it_now,gold_special,2039-10-18T13:37:04.000Z,https://articulo.mercadolibre.com.ar/MLA-818602485-guantes-nitrilo-azul-caja-x-100u-small-medium-large-_JM,http://http2.mlstatic.com/D_801567-MLA32461636786_102019-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo,Caja,100,100,,,,,,,
MLA1428482331,Guantes De Nitrilo Negro X100 Unidades Talle A Eleccion,new,10900.0,ARS,1,,buy_it_now,gold_special,2044-05-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1428482331-guantes-de-nitrilo-negro-x100-unidades-talle-a-eleccion-_JM,http://http2.mlstatic.com/D_785971-MLA76595702371_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Medisul,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1298212546,Guantes Descartables Nitrilo Sin Polvo Deltaplus X100 9/10 L,new,20160.0,ARS,1,,buy_it_now,gold_special,2042-12-29T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-nitrilo-sin-polvo-deltaplus-x100-910-l/p/MLA19747473,http://http2.mlstatic.com/D_985911-MLA43823337657_102020-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Delta Plus,,Nuevo,,,,,,,,,,,
MLA1103601055,Guantes De Nitrilo 10 Pares,new,9105.55,ARS,1,,buy_it_now,gold_special,2041-09-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1103601055-guantes-de-nitrilo-10-pares-_JM,http://http2.mlstatic.com/D_758400-MLA47528071355_092021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Parvati Natural,,Nuevo,Guantes de Nitrilo,Pack,20,,,,,,,,
MLA1112677770,2 Guantes De Nitrilo Color Azul Descartables X 100 Unidades,new,20560.0,ARS,1,,buy_it_now,gold_special,2041-11-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1112677770-2-guantes-de-nitrilo-color-azul-descartables-x-100-unidades-_JM,http://http2.mlstatic.com/D_889087-MLA48244077024_112021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Guantes de Examinación,Pack,100,100,,,,,,,
MLA930980878,3 Guantes De Nitrilo Lavanda Descartables X 100 Unidades,new,35520.0,ARS,1,,buy_it_now,gold_special,2041-07-21T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-930980878-3-guantes-de-nitrilo-lavanda-descartables-x-100-unidades-_JM,http://http2.mlstatic.com/D_797570-MLA48252823522_112021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Guantes de Examinación,Pack,100,100,,,,,,,
